"","p_created_time","p_message","p_id","p_from_id","p_from_name","c_created_time","c_message","c_id","c_from_id","c_from_name"
"866","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-11T01:33:47+0000","You can be closed on July 4th and every day of the week as far as I'm concerned this BB&T sucks!","1806045502808672_1818816501531572",NA,NA
"867","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-03T19:22:38+0000","I still remember the weekend I couldn't get to my money because of a computer glitch....","1806045502808672_1807985709281318",NA,NA
"868","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-04T10:12:25+0000","Will direct deposits go through on the 4th?...","1806045502808672_1808894832523739",NA,NA
"869","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-08T07:26:24+0000","Gonna have to give y'all a call soon. I can never remember passwords or security questions.  I may wait till Monday. I doubt your call center people want to hear from me at 3:30am on a Sunday, lol.","1806045502808672_1814710638608825",NA,NA
"870","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-09T17:57:51+0000","all these comments confirm exactly what I have been going through with this bank I am tired of it getting the runaround being lied to bad customer service all the good remarks is what made me even try this bank in the first place and I haven't had my account for 30 days yet it's horrible and to think I was willing to transfer all five of my account to this bank I'm glad I decided to give them a 30-day run first and I am blowing this up all over social media because someone needs to know this is crazy managers act like they have no say so of what to do with account issues they refer you to go higher than them and when you go higher than them they're referring you back to the managers it's ridiculous but today is the last day I am going to pull everything out and close those accounts simple I don't need this headache it was a headache that I didn't have 30 days ago..... and I tried I've been on the phone with this bank for an entire week I'm done nobody wants to act right until you decide to pull the cord as long as they feel like the cord is in the wall they feel like they can do whatever but when you pull the cord now everybody want to rush to your issues nope too late I already opened up another account this morning with another bank....","1806045502808672_1816897278390161",NA,NA
"871","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-03T21:56:58+0000","You'll be closed on 4th of July!? If people still have to be told that banks are closed on 4th of July then they deserve to waste the trip go in there just to find out they're closed. SMH.","1806045502808672_1808170059262883",NA,NA
"872","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-05T12:06:34+0000","...and this means if you get paid on Thursday your direct deposit paycheck isn't available. ""All I can see is keep checking your account"",,,,,DONE","1806045502808672_1810508895695666",NA,NA
"873","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-04T00:30:56+0000","I would guess that some of you with negative comments have never been with another bank. We have been with banks throughout the United States and BB&T (Fredericksburg Va) is by far the best bank for VA mortgage loan. It's hard to believe how much our interest rate/payment went down when refinancing a SunTrust loan. I kept thinking there will be a catch and there never was. Very thankful for everyone's help from BB&T.","1806045502808672_1808333559246533",NA,NA
"874","2018-07-03T15:30:01+0000","Just a friendly reminder, BB&T will be closed on Wednesday, July 4, but we’re always open at BBT.com, 800-BANK BBT (800-226-5228) or any BB&T ATM. We hope everyone has a safe and happy Fourth of July!","160995133980392_1806045502808672","160995133980392","BB&T","2018-07-03T23:03:53+0000","I have been locked out of my account since yesterday! It's the 4th tomorrow and I cannot access any of my money! I have called and waited for almost 30 minutes, even though the prompt says my wait would be only 3 minutes! Y'all need to fix this before any holiday break!","1806045502808672_1808239005922655",NA,NA
"875","2018-07-03T14:00:01+0000","School is out and your kids might be spending more time online. Make sure your family's devices have the latest software updates and include parental controls for an additional layer of protection.","160995133980392_1785248264888396","160995133980392","BB&T","2018-07-17T17:44:06+0000","Worst bank ever","1785248264888396_1828636807216208",NA,NA
"876","2018-07-03T14:00:01+0000","School is out and your kids might be spending more time online. Make sure your family's devices have the latest software updates and include parental controls for an additional layer of protection.","160995133980392_1785248264888396","160995133980392","BB&T","2018-08-31T17:29:16+0000","You're trash af bb&t is a joke","1785248264888396_1898694180210470",NA,NA
"877","2018-07-03T14:00:01+0000","School is out and your kids might be spending more time online. Make sure your family's devices have the latest software updates and include parental controls for an additional layer of protection.","160995133980392_1785248264888396","160995133980392","BB&T","2018-08-10T18:33:35+0000","Or better yet, move your accounts to another bank.","1785248264888396_1867017623378126",NA,NA
"878","2018-07-03T14:00:01+0000","School is out and your kids might be spending more time online. Make sure your family's devices have the latest software updates and include parental controls for an additional layer of protection.","160995133980392_1785248264888396","160995133980392","BB&T","2018-07-10T18:51:11+0000","All banking intuitions have flaws, but some do hold themselves accountable when they make an error or are able to see the larger picture when addressing a customer service issue. This is not one of those places. Don't trust your assets or your financial future to BB&T.","1785248264888396_1818411898238699",NA,NA
"879","2018-07-03T14:00:01+0000","School is out and your kids might be spending more time online. Make sure your family's devices have the latest software updates and include parental controls for an additional layer of protection.","160995133980392_1785248264888396","160995133980392","BB&T","2018-07-14T15:26:38+0000","BB&T is the worst bank EVER. They have placed a hold on my account for a check that I deposited yesterday. That is all fine and well. Then they placed a second hold on my account making my account -$36981.28. They refuse to remove the second hold on my account. I am told I will have to wait until July 23rd for this to be corrected. Screw you BB&T, I will be taking my business elsewhere immediately!!!","1785248264888396_1824051611008061",NA,NA
"880","2018-07-02T21:00:00+0000","Jonathan used to begin his day miserable from a mountain of debt. But with a little guidance, he now wakes up to a happy life. Read how a BB&T branch banker helped him increase his credit score, achieve his financial goals and almost eliminate his debt: http://bit.ly/2KqRpGI","160995133980392_1806296229450266","160995133980392","BB&T","2019-07-07T01:50:22+0000","Fatima Santana","1806296229450266_2350407098372507",NA,NA
"881","2018-07-02T21:00:00+0000","Jonathan used to begin his day miserable from a mountain of debt. But with a little guidance, he now wakes up to a happy life. Read how a BB&T branch banker helped him increase his credit score, achieve his financial goals and almost eliminate his debt: http://bit.ly/2KqRpGI","160995133980392_1806296229450266","160995133980392","BB&T","2018-08-31T17:29:22+0000","You're trash af bb&t is a joke","1806296229450266_1898694250210463",NA,NA
"882","2018-07-02T21:00:00+0000","Jonathan used to begin his day miserable from a mountain of debt. But with a little guidance, he now wakes up to a happy life. Read how a BB&T branch banker helped him increase his credit score, achieve his financial goals and almost eliminate his debt: http://bit.ly/2KqRpGI","160995133980392_1806296229450266","160995133980392","BB&T","2018-07-17T17:45:19+0000","Stay away from bb&t worst bank ever","1806296229450266_1828638187216070",NA,NA
"883","2018-07-02T21:00:00+0000","Jonathan used to begin his day miserable from a mountain of debt. But with a little guidance, he now wakes up to a happy life. Read how a BB&T branch banker helped him increase his credit score, achieve his financial goals and almost eliminate his debt: http://bit.ly/2KqRpGI","160995133980392_1806296229450266","160995133980392","BB&T","2018-07-14T15:26:41+0000","BB&T is the worst bank EVER. They have placed a hold on my account for a check that I deposited yesterday. That is all fine and well. Then they placed a second hold on my account making my account -$36981.28. They refuse to remove the second hold on my account. I am told I will have to wait until July 23rd for this to be corrected. Screw you BB&T, I will be taking my business elsewhere immediately!!!","1806296229450266_1824051674341388",NA,NA
